utterance_id,audio_path,language,speaker_id,gender,transcription,duration_sec,noise_level_db,collection_source,quality_flag,lang_warning
utt_1734,s3://india-speaks/raw/ta/utt_1734.wav,kn,36c4a1d2,F,aapka dilli hu swagat mera kaise hai kaise,2.45,56.06,studio,-1,Detected:fi
utt_1735,s3://india-speaks/raw/kn/utt_1735.wav,kn,3023ceb4,F,naam namaste se,3.15,54.63,studio,0,Detected:nl
utt_1736,s3://india-speaks/raw/gu/utt_1736.wav,mr,54407823,F,kaise dilli dilli se kaise se hai dilli,3.85,25.81,studio,0,Detected:fi
utt_1737,s3://india-speaks/raw/mr/utt_1737.wav,mr,cfe920cb,M,hai hai aaya namaste mera mera namaste namaste,1.06,50.26,studio,0,Detected:it
utt_1738,s3://india-speaks/raw/pa/utt_1738.wav,pa,8f1bb309,M,dilli kaise kaise,3.46,51.4,call-center,1,Detected:fi
utt_1739,s3://india-speaks/raw/hi/utt_1739.wav,pa,ef7e0130,M,hu hai hu,1.68,36.23,studio,0,Detected:it
utt_1740,s3://india-speaks/raw/mr/utt_1740.wav,bn,b6cc0994,M,swagat se namaste swagat kaise,2.51,31.17,studio,-1,Detected:sl
utt_1741,s3://india-speaks/raw/mr/utt_1741.wav,mr,77d3eb28,Other,hai kaise se,4.54,55.0,call-center,0,Detected:fi
utt_1742,s3://india-speaks/raw/gu/utt_1742.wav,pa,b79f1a0f,Other,hai dilli namaste ho naam aapka kaise,2.89,35.89,crowdsourced,1,Detected:nl
utt_1743,s3://india-speaks/raw/hi/utt_1743.wav,en,29af609b,M,aapka aaya hai ho naam aaya dilli kaise,4.93,31.92,call-center,-1,
utt_1744,s3://india-speaks/raw/ml/utt_1744.wav,pa,3a37b711,F,namaste swagat hu hai aaya mera,3.16,57.18,call-center,1,Detected:it
utt_1745,s3://india-speaks/raw/gu/utt_1745.wav,gu,e287e69e,Other,dilli se mera,4.55,25.42,studio,-1,Detected:tr
utt_1746,s3://india-speaks/raw/ur/utt_1746.wav,mr,df02d206,Other,hu namaste swagat hu dilli naam naam naam dilli dilli,3.71,28.09,crowdsourced,0,Detected:nl
utt_1747,s3://india-speaks/raw/te/utt_1747.wav,ur,766aaa0b,F,aaya aapka swagat aaya aapka ho aapka,3.1,58.15,call-center,-1,Detected:en
utt_1748,s3://india-speaks/raw/hi/utt_1748.wav,kn,6383ebfb,M,naam naam kaise se hai hai aapka,2.99,36.21,call-center,-1,Detected:nl
utt_1749,s3://india-speaks/raw/pa/utt_1749.wav,en,2c1f6f57,F,hai ho hai,1.93,27.45,studio,0,Detected:it
utt_1750,s3://india-speaks/raw/kn/utt_1750.wav,bn,05464295,M,namaste swagat aaya hai mera,4.91,46.5,studio,1,Detected:it
utt_1751,s3://india-speaks/raw/te/utt_1751.wav,te,d1943411,F,dilli hai dilli hu namaste mera aaya se,1.92,52.9,call-center,1,Detected:it
utt_1752,s3://india-speaks/raw/ml/utt_1752.wav,mr,55135f9e,F,aapka dilli hai dilli se naam,3.79,42.23,crowdsourced,0,Detected:nl
utt_1753,s3://india-speaks/raw/pa/utt_1753.wav,bn,311907e8,Other,ho se se hu aapka ho hai,1.41,56.61,studio,0,Detected:it
utt_1754,s3://india-speaks/raw/ml/utt_1754.wav,bn,cbcfc2c2,F,aaya kaise hu aapka kaise dilli hai aapka mera,0.71,59.31,call-center,0,Detected:en
utt_1755,s3://india-speaks/raw/ml/utt_1755.wav,ml,480c3454,M,namaste aaya mera namaste hu namaste hai ho hai se,2.85,27.41,crowdsourced,-1,Detected:it
utt_1756,s3://india-speaks/raw/te/utt_1756.wav,ta,8ac271c6,F,dilli aaya aapka hai hai,3.32,37.06,crowdsourced,0,Detected:it
utt_1758,s3://india-speaks/raw/en/utt_1758.wav,bn,9585828c,F,namaste swagat namaste aapka,1.88,45.72,studio,0,Detected:en
utt_1759,s3://india-speaks/raw/ml/utt_1759.wav,bn,c9fe79f8,Other,hai aapka aapka naam kaise hai,1.62,22.3,call-center,1,Detected:en
utt_1760,s3://india-speaks/raw/ml/utt_1760.wav,ta,2365c375,M,dilli naam dilli kaise aaya naam se hu namaste hai,3.19,40.13,studio,1,Detected:nl
utt_1761,s3://india-speaks/raw/te/utt_1761.wav,gu,a6c25fb9,M,aapka hu kaise,1.79,52.31,crowdsourced,0,Detected:fi
utt_1762,s3://india-speaks/raw/gu/utt_1762.wav,bn,49b7e40d,F,hu hai hai hai hai hu namaste hai naam naam,2.18,24.86,call-center,0,Detected:it
utt_1763,s3://india-speaks/raw/bn/utt_1763.wav,ta,abfc1367,Other,swagat aapka naam hai aapka naam ho hai,1.1,35.39,call-center,-1,Detected:nl
utt_1764,s3://india-speaks/raw/ml/utt_1764.wav,mr,80c92b56,Other,aaya se dilli ho ho aaya naam,4.58,40.89,crowdsourced,-1,Detected:it
utt_1765,s3://india-speaks/raw/en/utt_1765.wav,ta,9c05e26b,Other,aapka hai namaste dilli kaise,1.92,23.43,studio,-1,Detected:en
utt_1766,s3://india-speaks/raw/te/utt_1766.wav,te,1e96f31e,M,aapka ho aapka naam namaste namaste ho hai dilli,3.53,28.98,crowdsourced,0,Detected:en
utt_1767,s3://india-speaks/raw/pa/utt_1767.wav,pa,890739e6,M,namaste swagat se namaste mera namaste kaise swagat namaste,3.97,51.9,crowdsourced,0,Detected:fr
utt_1768,s3://india-speaks/raw/ur/utt_1768.wav,en,45a1867e,Other,ho se kaise namaste,1.36,48.07,studio,1,Detected:fi
utt_1769,s3://india-speaks/raw/en/utt_1769.wav,hi,6630df78,Other,kaise swagat hai,4.43,41.26,call-center,0,Detected:it
utt_1770,s3://india-speaks/raw/gu/utt_1770.wav,gu,9484c098,M,hai naam namaste kaise hai dilli swagat hai,3.48,23.09,studio,-1,Detected:it
utt_1771,s3://india-speaks/raw/gu/utt_1771.wav,ml,a117b0d2,F,naam kaise ho naam dilli dilli hu hai mera ho,1.16,49.25,studio,0,Detected:nl
utt_1772,s3://india-speaks/raw/en/utt_1772.wav,en,9590c65c,Other,aaya ho swagat kaise aaya naam swagat,0.94,23.03,studio,-1,Detected:nl
utt_1773,s3://india-speaks/raw/pa/utt_1773.wav,pa,fff35167,F,hai hai ho naam namaste hai namaste swagat hai dilli,4.79,57.31,call-center,0,Detected:it
utt_1774,s3://india-speaks/raw/gu/utt_1774.wav,ta,7a4851c4,F,se aapka hai aaya se aapka swagat namaste kaise mera,2.39,51.97,studio,0,Detected:fi
utt_1775,s3://india-speaks/raw/ml/utt_1775.wav,mr,0460bdd2,M,hai naam mera se aapka,1.33,58.87,studio,1,Detected:nl
utt_1776,s3://india-speaks/raw/te/utt_1776.wav,kn,fa30faae,Other,hai namaste aaya aaya kaise dilli se hu aaya,0.69,48.69,studio,-1,Detected:en
utt_1777,s3://india-speaks/raw/bn/utt_1777.wav,ml,2614330f,Other,hai ho aaya hai dilli,1.22,46.31,studio,-1,Detected:it
utt_1778,s3://india-speaks/raw/ta/utt_1778.wav,mr,6cbe06d9,M,hai namaste hai swagat naam hai hu namaste,2.97,30.28,crowdsourced,0,Detected:it
utt_1779,s3://india-speaks/raw/ta/utt_1779.wav,en,bf9e0b6d,M,dilli swagat hai aapka hu mera,4.55,44.16,crowdsourced,1,Detected:it
utt_1780,s3://india-speaks/raw/gu/utt_1780.wav,hi,07617f9d,F,aaya namaste hai kaise kaise,4.53,56.94,studio,1,Detected:fi
utt_1781,s3://india-speaks/raw/bn/utt_1781.wav,gu,8cc3beb9,Other,hai aapka ho aaya ho ho hai,4.34,41.55,crowdsourced,1,Detected:it
utt_1782,s3://india-speaks/raw/en/utt_1782.wav,te,5567c0da,M,naam swagat namaste dilli ho hai,4.81,21.51,crowdsourced,-1,Detected:nl
utt_1783,s3://india-speaks/raw/mr/utt_1783.wav,bn,987972d0,M,swagat dilli hu dilli aapka,4.91,22.99,studio,0,Detected:en
utt_1784,s3://india-speaks/raw/ur/utt_1784.wav,hi,512bdabf,Other,mera swagat hu ho dilli dilli namaste ho hu dilli,1.01,44.07,call-center,0,Detected:it
utt_1786,s3://india-speaks/raw/gu/utt_1786.wav,pa,35360a1e,Other,swagat kaise hai,2.22,27.35,studio,-1,Detected:it
utt_1787,s3://india-speaks/raw/ur/utt_1787.wav,en,107996c3,F,naam swagat mera hai hai aapka se hai,0.61,54.59,crowdsourced,1,Detected:it
utt_1788,s3://india-speaks/raw/mr/utt_1788.wav,kn,f01c8372,M,dilli aapka mera namaste hai ho se,1.7,58.43,crowdsourced,-1,Detected:pt
utt_1789,s3://india-speaks/raw/te/utt_1789.wav,ml,4278fb66,M,ho ho kaise hu se,3.22,22.07,call-center,-1,Detected:de
utt_1790,s3://india-speaks/raw/kn/utt_1790.wav,ur,ead10ad2,F,namaste namaste dilli swagat mera,4.13,45.86,call-center,-1,Detected:en
utt_1791,s3://india-speaks/raw/hi/utt_1791.wav,kn,59067c70,Other,aaya se hu dilli hai ho kaise mera naam,1.61,45.66,call-center,0,Detected:it
utt_1792,s3://india-speaks/raw/ta/utt_1792.wav,en,8d078701,F,hu dilli naam mera naam naam,3.43,53.31,studio,0,Detected:nl
utt_1793,s3://india-speaks/raw/hi/utt_1793.wav,en,30b3deaa,Other,hai aaya mera namaste,0.91,51.23,crowdsourced,-1,Detected:it
utt_1794,s3://india-speaks/raw/pa/utt_1794.wav,kn,b9ac5185,M,se namaste hai dilli hai aapka ho aaya,3.82,55.86,call-center,-1,Detected:it
utt_1795,s3://india-speaks/raw/hi/utt_1795.wav,mr,fd0740e4,M,aapka swagat naam aaya aapka,3.11,51.72,studio,0,Detected:af
utt_1796,s3://india-speaks/raw/ta/utt_1796.wav,ur,ced4e3f1,M,hai aaya kaise hai,2.4,25.44,crowdsourced,0,Detected:it
utt_1797,s3://india-speaks/raw/bn/utt_1797.wav,en,2924e153,F,hai namaste namaste hai ho dilli,3.06,27.41,crowdsourced,0,Detected:it
utt_1798,s3://india-speaks/raw/gu/utt_1798.wav,pa,a39e1e05,F,aapka swagat naam mera aaya,4.91,55.9,crowdsourced,-1,Detected:nl
utt_1799,s3://india-speaks/raw/gu/utt_1799.wav,pa,e0b67c0a,Other,swagat aaya hai kaise dilli dilli dilli,1.25,36.98,call-center,1,Detected:en
utt_1800,s3://india-speaks/raw/ta/utt_1800.wav,mr,17856bf7,F,aaya aapka ho hai hai,3.09,38.75,studio,-1,Detected:it
utt_1801,s3://india-speaks/raw/mr/utt_1801.wav,mr,f802f2e0,Other,namaste mera kaise aapka dilli dilli hai,2.66,43.99,crowdsourced,0,Detected:en
utt_1802,s3://india-speaks/raw/hi/utt_1802.wav,gu,1506451b,F,hai dilli naam mera aaya hai namaste hai mera,1.33,36.3,call-center,0,Detected:it
utt_1803,s3://india-speaks/raw/te/utt_1803.wav,ur,7b2ef187,F,naam se swagat hai hai namaste hai,1.09,21.9,crowdsourced,1,Detected:it
utt_1804,s3://india-speaks/raw/bn/utt_1804.wav,ta,8d9323d1,Other,swagat se namaste naam naam,4.64,45.2,call-center,1,Detected:nl
utt_1805,s3://india-speaks/raw/ta/utt_1805.wav,gu,ccc5250b,M,kaise aapka aapka kaise,3.58,42.78,studio,-1,Detected:fi
utt_1806,s3://india-speaks/raw/hi/utt_1806.wav,ta,c1041d5d,Other,hai ho hai mera hu hu kaise dilli kaise mera,4.08,38.41,crowdsourced,0,Detected:it
utt_1807,s3://india-speaks/raw/mr/utt_1807.wav,gu,2aada6af,Other,hai ho namaste namaste mera,2.32,31.95,call-center,-1,Detected:it
utt_1808,s3://india-speaks/raw/te/utt_1808.wav,te,ff59bc5b,F,se aaya hai namaste namaste kaise hai aapka swagat,1.95,28.08,crowdsourced,-1,Detected:it
utt_1809,s3://india-speaks/raw/kn/utt_1809.wav,mr,4b40a026,M,hai se naam mera hai aapka aaya,1.8,57.02,call-center,1,Detected:it
utt_1810,s3://india-speaks/raw/ml/utt_1810.wav,kn,5903b648,M,aaya hu namaste se se se aaya dilli ho,1.89,23.53,crowdsourced,1,Detected:pt
utt_1811,s3://india-speaks/raw/gu/utt_1811.wav,gu,5ce659fc,Other,swagat aaya hai hu swagat swagat hai namaste namaste,0.75,23.6,crowdsourced,0,Detected:it
utt_1812,s3://india-speaks/raw/mr/utt_1812.wav,hi,6faa3361,Other,naam dilli swagat,2.55,30.19,call-center,1,Detected:nl
utt_1813,s3://india-speaks/raw/kn/utt_1813.wav,ta,28dbf843,Other,dilli swagat hai namaste se hai se,4.79,44.03,crowdsourced,1,Detected:it
utt_1814,s3://india-speaks/raw/mr/utt_1814.wav,kn,6c98a693,M,aaya aaya aaya aaya aapka hai hu naam aapka kaise,2.44,34.1,crowdsourced,1,Detected:en
utt_1815,s3://india-speaks/raw/hi/utt_1815.wav,gu,312eb8da,F,hai aaya mera,0.61,37.56,call-center,-1,Detected:it
utt_1816,s3://india-speaks/raw/kn/utt_1816.wav,mr,d9a1255d,M,dilli mera hu hu namaste kaise hai hu naam,4.64,53.65,studio,-1,Detected:hu
utt_1817,s3://india-speaks/raw/bn/utt_1817.wav,ta,d325de20,F,naam hai naam aapka hu namaste dilli hai,4.89,52.92,call-center,-1,Detected:nl
utt_1818,s3://india-speaks/raw/ta/utt_1818.wav,ur,488902f7,Other,se hu kaise,3.75,45.56,studio,-1,Detected:hu
utt_1819,s3://india-speaks/raw/hi/utt_1819.wav,ta,58063e91,M,kaise hai se namaste swagat,1.56,32.96,studio,0,Detected:fi
utt_1820,s3://india-speaks/raw/gu/utt_1820.wav,pa,2be546e5,M,swagat naam ho,3.78,49.4,crowdsourced,0,Detected:nl
utt_1821,s3://india-speaks/raw/ml/utt_1821.wav,gu,9687ace1,Other,mera ho naam hu aapka kaise mera,3.53,31.68,call-center,1,Detected:nl
utt_1822,s3://india-speaks/raw/bn/utt_1822.wav,ta,e44cbc87,Other,hu hai dilli swagat mera dilli aapka,4.72,49.18,studio,0,Detected:en
utt_1823,s3://india-speaks/raw/pa/utt_1823.wav,ta,ea7cf205,F,dilli se hai naam swagat hai swagat hu ho,4.77,48.86,call-center,1,Detected:it
utt_1824,s3://india-speaks/raw/mr/utt_1824.wav,en,3c2909b3,F,dilli kaise hai hai ho se hai mera,1.77,53.71,call-center,0,Detected:it
utt_1825,s3://india-speaks/raw/ta/utt_1825.wav,ta,212aed7d,M,swagat namaste ho se swagat hu aaya aapka aapka se,2.14,58.52,studio,1,Detected:pt
utt_1826,s3://india-speaks/raw/te/utt_1826.wav,ta,e4a43057,Other,mera mera hai aapka,4.22,30.68,call-center,0,Detected:it
utt_1827,s3://india-speaks/raw/gu/utt_1827.wav,te,2b504ca4,Other,se naam ho naam se hu hu hai,1.87,33.47,studio,0,Detected:nl
utt_1828,s3://india-speaks/raw/ml/utt_1828.wav,bn,fef8c595,F,swagat mera ho mera naam,0.91,25.91,crowdsourced,-1,Detected:nl
utt_1829,s3://india-speaks/raw/hi/utt_1829.wav,hi,7a273e1b,Other,swagat hai naam namaste se,1.68,58.36,crowdsourced,0,Detected:nl
utt_1830,s3://india-speaks/raw/bn/utt_1830.wav,kn,c7dc9c80,F,kaise hai se naam hai namaste aaya hai mera,1.85,44.55,call-center,-1,Detected:it
utt_1831,s3://india-speaks/raw/te/utt_1831.wav,ur,3a6d2f8f,Other,dilli namaste se ho kaise swagat mera hu,1.84,25.48,crowdsourced,-1,Detected:hu
utt_1832,s3://india-speaks/raw/ml/utt_1832.wav,ta,1b174125,F,se dilli mera,4.42,54.91,call-center,1,Detected:tr
utt_1833,s3://india-speaks/raw/mr/utt_1833.wav,mr,0d4c2c67,Other,kaise naam naam hai,0.76,34.91,call-center,0,Detected:nl
utt_1834,s3://india-speaks/raw/te/utt_1834.wav,gu,8a22820b,F,swagat se swagat hai mera ho mera aaya hu,0.75,32.75,crowdsourced,-1,Detected:it
utt_1835,s3://india-speaks/raw/hi/utt_1835.wav,kn,38f13b9a,F,aapka hai ho aapka aapka hai hai namaste aaya,4.09,37.92,studio,0,Detected:it
utt_1836,s3://india-speaks/raw/te/utt_1836.wav,ta,4a40bd71,M,swagat naam se mera,3.73,58.12,call-center,-1,Detected:nl
utt_1837,s3://india-speaks/raw/mr/utt_1837.wav,te,b432d5df,Other,mera aapka se hai,2.4,52.43,call-center,-1,Detected:it
utt_1838,s3://india-speaks/raw/bn/utt_1838.wav,pa,2badb707,F,ho dilli hu namaste aapka ho aapka mera aapka,0.5,37.69,crowdsourced,0,Detected:en
utt_1839,s3://india-speaks/raw/pa/utt_1839.wav,hi,de5304ca,F,naam aaya swagat aaya mera hu ho hai aaya,2.68,44.57,call-center,-1,Detected:en
utt_1840,s3://india-speaks/raw/en/utt_1840.wav,en,2b056ce3,M,dilli namaste mera ho naam aaya,0.97,50.87,studio,-1,Detected:nl
utt_1841,s3://india-speaks/raw/te/utt_1841.wav,kn,f25bd06b,F,hu swagat kaise ho se ho,1.66,27.89,studio,1,Detected:de
utt_1842,s3://india-speaks/raw/mr/utt_1842.wav,kn,a3819259,Other,se hai aaya aapka kaise,4.89,35.74,call-center,0,Detected:pt
utt_1843,s3://india-speaks/raw/ml/utt_1843.wav,ta,36e92310,F,ho aaya kaise hai mera hai hai dilli,3.31,40.62,crowdsourced,1,Detected:it
utt_1844,s3://india-speaks/raw/en/utt_1844.wav,kn,3905e385,M,hai kaise hu mera aapka namaste namaste,4.6,31.49,call-center,-1,Detected:fi
utt_1845,s3://india-speaks/raw/gu/utt_1845.wav,mr,ae85f4fb,Other,hai dilli dilli,4.93,53.25,call-center,0,Detected:it
utt_1846,s3://india-speaks/raw/kn/utt_1846.wav,pa,0538ef5e,M,aaya swagat mera ho kaise dilli se se,0.63,48.28,call-center,-1,Detected:pt
utt_1847,s3://india-speaks/raw/ta/utt_1847.wav,ta,595fd202,Other,naam ho aaya,0.76,52.98,crowdsourced,0,Detected:nl
utt_1848,s3://india-speaks/raw/en/utt_1848.wav,pa,659393c9,M,aaya aapka hai,4.55,29.52,call-center,-1,Detected:en
utt_1849,s3://india-speaks/raw/hi/utt_1849.wav,gu,27024d93,Other,kaise mera hai hu naam hai aaya,2.24,32.34,studio,0,Detected:en
utt_1850,s3://india-speaks/raw/pa/utt_1850.wav,bn,578c45b7,F,dilli ho hai namaste ho hu naam mera dilli,0.68,32.24,crowdsourced,1,Detected:it
utt_1851,s3://india-speaks/raw/pa/utt_1851.wav,hi,ccda6369,M,aaya kaise hu kaise dilli swagat,3.55,51.14,crowdsourced,-1,Detected:fi
utt_1852,s3://india-speaks/raw/bn/utt_1852.wav,ml,c1441d26,M,hai hai mera hu se,4.79,39.37,studio,-1,Detected:it
utt_1853,s3://india-speaks/raw/gu/utt_1853.wav,mr,6975b89c,Other,aapka se kaise,0.93,53.65,crowdsourced,1,Detected:fi
utt_1854,s3://india-speaks/raw/mr/utt_1854.wav,ta,df79e288,M,hai hu swagat swagat aapka aaya dilli,2.21,27.72,call-center,0,Detected:en
utt_1855,s3://india-speaks/raw/en/utt_1855.wav,mr,87d406d6,F,hai hai hai ho ho hu aaya hai,1.37,23.6,studio,0,Detected:it
utt_1856,s3://india-speaks/raw/gu/utt_1856.wav,kn,88c27325,Other,dilli ho dilli kaise hai kaise hai aapka hai hai,1.38,58.58,studio,0,Detected:it
utt_1857,s3://india-speaks/raw/te/utt_1857.wav,ta,88942b77,Other,ho ho kaise hu,2.84,37.32,crowdsourced,-1,Detected:de
utt_1858,s3://india-speaks/raw/kn/utt_1858.wav,hi,8aba80b0,Other,mera aapka naam namaste,0.95,55.27,studio,0,Detected:nl
utt_1859,s3://india-speaks/raw/hi/utt_1859.wav,pa,2ea0f628,F,aaya aapka se hai hai mera dilli,0.74,49.75,crowdsourced,1,Detected:it
utt_1860,s3://india-speaks/raw/en/utt_1860.wav,pa,f81e0130,F,se swagat mera ho namaste hu naam,2.36,21.17,crowdsourced,1,Detected:nl
utt_1861,s3://india-speaks/raw/te/utt_1861.wav,kn,7638d123,Other,mera hai hai hai swagat,2.51,48.08,crowdsourced,0,Detected:it
utt_1862,s3://india-speaks/raw/bn/utt_1862.wav,en,3dd4eab1,M,ho aaya kaise hu namaste,2.35,53.62,crowdsourced,1,Detected:hu
utt_1863,s3://india-speaks/raw/te/utt_1863.wav,gu,4355ec15,Other,dilli swagat naam swagat kaise ho naam kaise ho,0.57,27.02,crowdsourced,1,Detected:nl
utt_1864,s3://india-speaks/raw/en/utt_1864.wav,mr,6d134447,Other,namaste hu dilli aaya,1.97,57.39,crowdsourced,-1,Detected:en
utt_1865,s3://india-speaks/raw/ml/utt_1865.wav,gu,d3ee5ce5,M,aapka aaya aapka,1.96,34.76,studio,0,Detected:en
utt_1866,s3://india-speaks/raw/kn/utt_1866.wav,ur,88c5a38c,Other,hai naam namaste aaya swagat ho,4.67,49.92,crowdsourced,1,Detected:it
utt_1867,s3://india-speaks/raw/hi/utt_1867.wav,en,24733582,M,aaya mera hai namaste mera ho,4.78,53.62,studio,1,Detected:it
utt_1868,s3://india-speaks/raw/ta/utt_1868.wav,ta,49f41a8a,Other,hai hai ho hai namaste,0.54,42.69,studio,1,Detected:it
utt_1869,s3://india-speaks/raw/gu/utt_1869.wav,ur,1e45159c,F,se kaise ho aaya aaya ho,0.87,27.59,crowdsourced,0,Detected:it
utt_1870,s3://india-speaks/raw/ur/utt_1870.wav,mr,ff21acb5,Other,se aapka kaise mera aapka swagat naam se kaise,2.68,22.5,crowdsourced,0,Detected:af
utt_1871,s3://india-speaks/raw/bn/utt_1871.wav,kn,56ad15de,M,aaya hai kaise dilli hai mera ho aaya hai,4.97,53.8,studio,-1,Detected:it
utt_1872,s3://india-speaks/raw/ml/utt_1872.wav,bn,d3ded8f7,F,namaste hu hu,3.35,52.22,crowdsourced,-1,Detected:hu
utt_1873,s3://india-speaks/raw/te/utt_1873.wav,mr,f7550b84,F,namaste swagat se kaise dilli hu se se,2.29,22.26,crowdsourced,1,Detected:hu
utt_1874,s3://india-speaks/raw/hi/utt_1874.wav,hi,6f93995b,Other,hu hai naam mera swagat aaya swagat,2.41,24.29,call-center,-1,Detected:nl
utt_1876,s3://india-speaks/raw/ur/utt_1876.wav,en,daafd394,F,hu namaste hu hai dilli dilli,2.61,32.83,call-center,1,Detected:it
utt_1877,s3://india-speaks/raw/mr/utt_1877.wav,pa,d45eb9e1,M,hai se aapka aapka hai se ho mera naam kaise,2.78,47.16,call-center,0,Detected:it
utt_1878,s3://india-speaks/raw/ur/utt_1878.wav,bn,214943d4,Other,hai naam hai,0.55,28.45,call-center,-1,Detected:it
utt_1879,s3://india-speaks/raw/ta/utt_1879.wav,gu,fb2f8868,M,ho mera namaste mera kaise namaste aapka dilli mera,0.52,26.01,studio,1,Detected:en
utt_1880,s3://india-speaks/raw/kn/utt_1880.wav,hi,4f15fedc,M,swagat aapka aapka namaste swagat mera ho,3.2,54.2,call-center,0,Detected:en
utt_1881,s3://india-speaks/raw/bn/utt_1881.wav,ml,05be0fb7,F,mera naam naam,3.93,51.12,call-center,0,Detected:nl
utt_1882,s3://india-speaks/raw/te/utt_1882.wav,ur,c2293e69,F,hai kaise hai kaise ho namaste hai hai namaste,3.74,51.99,studio,-1,Detected:it
utt_1883,s3://india-speaks/raw/ta/utt_1883.wav,te,68367a97,M,hai se namaste hu swagat dilli,2.09,53.27,crowdsourced,-1,Detected:it
utt_1886,s3://india-speaks/raw/en/utt_1886.wav,bn,5c6168d4,M,swagat mera aaya,1.88,49.32,studio,1,Detected:en
utt_1887,s3://india-speaks/raw/ur/utt_1887.wav,kn,67e692ad,Other,aaya namaste kaise se swagat dilli aapka se,4.37,51.53,studio,0,Detected:et
utt_1889,s3://india-speaks/raw/en/utt_1889.wav,ur,4a5614df,F,aapka namaste kaise,3.25,55.68,crowdsourced,0,Detected:fi
utt_1890,s3://india-speaks/raw/hi/utt_1890.wav,en,e06f9018,Other,namaste hu ho aaya swagat,4.96,59.33,call-center,-1,Detected:it
utt_1891,s3://india-speaks/raw/hi/utt_1891.wav,te,05f744f3,Other,aapka aaya hai namaste kaise,3.85,36.58,crowdsourced,-1,Detected:en
utt_1892,s3://india-speaks/raw/kn/utt_1892.wav,ur,cd4f67dd,F,swagat swagat kaise aapka namaste,1.38,45.47,crowdsourced,1,Detected:en
utt_1893,s3://india-speaks/raw/en/utt_1893.wav,pa,98e3f6a9,M,aaya aapka swagat,1.23,58.35,crowdsourced,-1,Detected:en
utt_1894,s3://india-speaks/raw/ta/utt_1894.wav,te,fe8d0598,M,swagat aapka swagat swagat swagat kaise,4.63,40.39,crowdsourced,0,Detected:es
utt_1895,s3://india-speaks/raw/pa/utt_1895.wav,gu,85925528,Other,swagat dilli hai se ho hai,1.71,51.15,call-center,0,Detected:it
utt_1896,s3://india-speaks/raw/bn/utt_1896.wav,te,20acaa8d,Other,swagat ho se hai ho se swagat,2.7,32.09,call-center,-1,Detected:it
utt_1897,s3://india-speaks/raw/ta/utt_1897.wav,hi,4a7f142d,F,ho hai dilli dilli naam kaise ho ho hai,1.07,26.53,studio,1,Detected:it
utt_1898,s3://india-speaks/raw/mr/utt_1898.wav,bn,6f009403,Other,hai naam hai kaise hai se,2.93,54.96,call-center,0,Detected:it
utt_1899,s3://india-speaks/raw/te/utt_1899.wav,pa,5180eb3e,M,kaise swagat kaise hu,4.96,33.23,studio,-1,Detected:fi
utt_1900,s3://india-speaks/raw/kn/utt_1900.wav,mr,ee216423,M,naam namaste mera aaya hu kaise hai hai,0.62,52.51,call-center,1,Detected:en
utt_1901,s3://india-speaks/raw/pa/utt_1901.wav,en,d3b90488,F,ho aapka mera hu swagat ho naam kaise hai,0.9,27.36,crowdsourced,1,Detected:it
utt_1902,s3://india-speaks/raw/en/utt_1902.wav,en,e9dea5b5,F,hu ho dilli hai kaise naam dilli,0.85,37.59,crowdsourced,-1,Detected:nl
utt_1903,s3://india-speaks/raw/kn/utt_1903.wav,bn,e2b27bb4,M,aapka hai dilli naam kaise hai hai aaya dilli,2.2,27.19,crowdsourced,0,Detected:it
utt_1904,s3://india-speaks/raw/mr/utt_1904.wav,pa,b4e07772,F,hu aapka aapka mera swagat ho hai hu hu dilli,2.83,38.55,studio,-1,Detected:it
utt_1905,s3://india-speaks/raw/te/utt_1905.wav,ml,784c329c,F,kaise swagat hai ho kaise dilli,4.06,53.22,studio,1,Detected:it
utt_1906,s3://india-speaks/raw/hi/utt_1906.wav,te,dbdf6725,Other,ho aapka dilli,1.87,33.05,call-center,-1,Detected:pt
utt_1907,s3://india-speaks/raw/ml/utt_1907.wav,mr,9d908c45,Other,naam hai naam aaya naam hai ho kaise swagat hu,2.29,50.99,call-center,-1,Detected:nl
utt_1908,s3://india-speaks/raw/kn/utt_1908.wav,kn,94d43c09,Other,aaya mera swagat mera namaste namaste se mera kaise,4.99,23.75,studio,-1,Detected:fr
